u_id,act_strt_dt,brth_estb_yr,gnd_cd,mar_st_cd,ocp_cd,idv_incm_seg_cd,fam_incm_seg_cd,prim_seg_cd,prim_sub_seg_cd,ed_lvl_cd
cst_id029348,2005-02-22 00:00:00,1973.0,1.0,2.0,3.0,3.0,,MI,N4,01
cst_id011617,1991-07-15 00:00:00,1967.0,1.0,2.0,4.0,8.0,7.0,XS,01,03
cst_id042260,2008-07-23 00:00:00,1987.0,2.0,1.0,9.0,5.0,,MI,N4,04
cst_id026950,2004-05-06 00:00:00,1985.0,2.0,1.0,3.0,3.0,3.0,MI,N4,03
cst_id062656,2012-12-01 00:00:00,1988.0,2.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id040966,2008-04-23 00:00:00,1962.0,1.0,2.0,4.0,6.0,3.0,MI,J2,04
cst_id023939,2003-06-17 00:00:00,1977.0,1.0,,4.0,10.0,,SM,01,
cst_id010012,1995-01-06 00:00:00,1970.0,2.0,2.0,9.0,6.0,3.0,MI,L2,04
cst_id012384,1994-02-07 00:00:00,1973.0,2.0,2.0,4.0,8.0,6.0,XS,01,04
cst_id002946,1997-09-01 00:00:00,1974.0,2.0,1.0,9.0,5.0,4.0,MI,L2,04
cst_id067267,2014-02-13 00:00:00,1988.0,2.0,1.0,4.0,8.0,2.0,MI,J2,04
cst_id043440,2008-10-28 00:00:00,1988.0,1.0,1.0,4.0,5.0,6.0,MI,K3,04
cst_id021248,2003-02-24 00:00:00,1983.0,1.0,1.0,4.0,5.0,5.0,MI,I1,04
cst_id058310,2011-12-20 00:00:00,1986.0,1.0,1.0,3.0,4.0,3.0,MI,M3,04
cst_id000412,1990-11-07 00:00:00,1973.0,1.0,2.0,9.0,1.0,7.0,MI,K1,05
cst_id059951,2012-04-30 00:00:00,1984.0,1.0,2.0,3.0,5.0,,MI,M3,03
cst_id067348,2014-02-22 00:00:00,1989.0,2.0,1.0,3.0,3.0,6.0,MI,N4,04
cst_id011471,1998-02-05 00:00:00,1971.0,2.0,2.0,7.0,2.0,4.0,MI,M3,04
cst_id059046,2012-02-21 00:00:00,1990.0,1.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id069206,2014-08-15 00:00:00,1970.0,1.0,1.0,4.0,9.0,5.0,MI,K3,04
cst_id018898,2002-06-06 00:00:00,1977.0,2.0,1.0,3.0,4.0,,MI,M3,
cst_id034559,2006-09-29 00:00:00,1967.0,2.0,2.0,1.0,5.0,3.0,MI,M3,04
cst_id010961,1986-09-01 00:00:00,1961.0,2.0,4.0,4.0,9.0,,MI,G1,04
cst_id001898,2001-05-16 00:00:00,1975.0,2.0,1.0,3.0,5.0,5.0,TC,O5,04
cst_id037275,2007-05-21 00:00:00,1982.0,1.0,1.0,9.0,5.0,,MI,M3,03
cst_id033671,2006-07-07 00:00:00,1980.0,2.0,1.0,2.0,2.0,,MI,K1,04
cst_id023546,2003-05-14 00:00:00,1985.0,1.0,1.0,4.0,3.0,6.0,MI,N2,04
cst_id059688,2012-04-10 00:00:00,1991.0,2.0,1.0,9.0,3.0,1.0,MI,N4,02
cst_id008611,2001-02-26 00:00:00,1977.0,1.0,1.0,9.0,6.0,2.0,MI,L2,03
cst_id015981,1999-06-08 00:00:00,1967.0,2.0,1.0,3.0,1.0,,MI,L2,04
cst_id051946,2010-08-15 00:00:00,1990.0,2.0,1.0,9.0,2.0,2.0,TC,O5,03
cst_id005236,1996-02-20 00:00:00,1964.0,1.0,2.0,4.0,7.0,,MI,J2,04
cst_id051747,2010-07-28 00:00:00,1985.0,1.0,1.0,9.0,4.0,1.0,MI,N4,04
cst_id010156,1992-02-13 00:00:00,1966.0,1.0,2.0,7.0,7.0,4.0,MI,J3,04
cst_id071373,2015-04-28 00:00:00,1986.0,2.0,1.0,1.0,4.0,2.0,MI,N4,05
cst_id016891,2001-09-19 00:00:00,1962.0,1.0,1.0,9.0,4.0,,MI,N4,04
cst_id026631,2004-03-30 00:00:00,1983.0,2.0,1.0,9.0,5.0,3.0,MI,L2,05
cst_id047637,2009-09-30 00:00:00,1985.0,1.0,1.0,3.0,5.0,3.0,MI,N4,04
cst_id009983,1998-12-11 00:00:00,1972.0,2.0,1.0,9.0,5.0,2.0,MI,M3,03
cst_id022081,1989-07-26 00:00:00,1964.0,2.0,1.0,12.0,8.0,6.0,PC,E4,04
cst_id034225,2006-09-02 00:00:00,1956.0,1.0,2.0,5.0,1.0,7.0,PC,B8,04
cst_id062312,2012-10-31 00:00:00,1987.0,1.0,1.0,9.0,2.0,1.0,MI,M3,04
cst_id056587,2011-07-20 00:00:00,1975.0,1.0,1.0,9.0,5.0,1.0,MI,M3,04
cst_id041624,2008-06-06 00:00:00,1981.0,1.0,1.0,9.0,4.0,,MI,N4,04
cst_id066060,2013-10-06 00:00:00,1991.0,1.0,1.0,9.0,4.0,5.0,MI,N4,04
cst_id006376,2001-05-21 00:00:00,1976.0,1.0,1.0,3.0,8.0,5.0,MI,K1,04
cst_id026418,2004-03-08 00:00:00,1983.0,1.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id017003,2001-10-08 00:00:00,1985.0,1.0,,3.0,4.0,4.0,MI,N4,04
cst_id038604,2007-09-24 00:00:00,1984.0,2.0,1.0,3.0,4.0,7.0,MI,L2,04
cst_id017862,2002-02-04 00:00:00,1979.0,2.0,2.0,9.0,5.0,3.0,MI,M3,03
cst_id044500,2009-01-27 00:00:00,1982.0,2.0,1.0,3.0,6.0,2.0,MI,K1,03
cst_id050274,2010-04-21 00:00:00,1969.0,2.0,2.0,7.0,1.0,,PC,C6,04
cst_id035850,2007-01-30 00:00:00,1976.0,2.0,4.0,4.0,8.0,6.0,SM,01,04
cst_id060660,2012-06-20 00:00:00,1989.0,2.0,3.0,9.0,3.0,,MI,N4,04
cst_id072636,2015-09-30 00:00:00,1969.0,2.0,2.0,4.0,7.0,1.0,MI,J2,02
cst_id062829,2012-12-19 00:00:00,1990.0,2.0,1.0,9.0,2.0,3.0,MI,N4,04
cst_id044171,2008-12-30 00:00:00,1985.0,2.0,1.0,3.0,5.0,6.0,MI,M3,04
cst_id067830,2014-04-05 00:00:00,1992.0,1.0,1.0,9.0,1.0,3.0,MI,K1,04
cst_id043445,2008-10-30 00:00:00,1973.0,2.0,2.0,3.0,7.0,,MI,I3,04
cst_id029451,2005-03-07 00:00:00,1984.0,2.0,2.0,9.0,2.0,4.0,MI,L2,04
cst_id034436,2006-09-22 00:00:00,1985.0,1.0,1.0,9.0,4.0,2.0,TC,O5,03
cst_id049691,2010-03-11 00:00:00,1980.0,1.0,1.0,4.0,1.0,3.0,MI,M1,04
cst_id013196,2000-11-03 00:00:00,1956.0,1.0,2.0,11.0,4.0,7.0,LM,01,05
cst_id012284,2000-07-14 00:00:00,1978.0,2.0,3.0,9.0,4.0,1.0,MI,N4,01
cst_id060527,2014-01-29 00:00:00,1991.0,2.0,1.0,4.0,5.0,,PC,D1,04
cst_id002639,2001-02-21 00:00:00,1966.0,2.0,2.0,9.0,1.0,,MI,N4,03
cst_id030151,2005-05-24 00:00:00,1985.0,2.0,1.0,9.0,2.0,2.0,TC,O5,03
cst_id020192,2002-11-04 00:00:00,1976.0,1.0,2.0,3.0,5.0,1.0,MI,M3,04
cst_id066948,2014-01-10 00:00:00,1984.0,2.0,2.0,4.0,8.0,1.0,MI,J2,04
cst_id008056,1998-11-23 00:00:00,1964.0,1.0,1.0,4.0,8.0,1.0,SM,01,04
cst_id006199,1991-01-01 00:00:00,1970.0,2.0,2.0,4.0,15.0,,LM,01,05
cst_id039344,2007-12-07 00:00:00,1975.0,2.0,2.0,9.0,6.0,,MI,L2,04
cst_id016742,2001-08-29 00:00:00,1958.0,2.0,2.0,4.0,8.0,,LM,01,04
cst_id030442,2005-06-23 00:00:00,1980.0,1.0,1.0,9.0,1.0,,MI,M3,03
cst_id002048,1998-12-24 00:00:00,1970.0,2.0,2.0,3.0,10.0,7.0,MI,H3,05
cst_id031503,2005-11-03 00:00:00,1984.0,2.0,1.0,4.0,4.0,6.0,MI,N2,04
cst_id050410,2010-04-29 00:00:00,1988.0,2.0,1.0,9.0,4.0,4.0,MI,N4,04
cst_id005710,1985-07-31 00:00:00,1957.0,1.0,,13.0,2.0,,XS,01,
cst_id067361,2014-02-24 00:00:00,1990.0,2.0,1.0,9.0,4.0,4.0,MI,N4,04
cst_id011712,2003-03-25 00:00:00,1973.0,1.0,1.0,3.0,4.0,,MI,L2,04
cst_id067344,2014-02-21 00:00:00,1988.0,1.0,1.0,9.0,5.0,7.0,MI,M3,04
cst_id066272,2013-10-29 00:00:00,1977.0,2.0,1.0,1.0,2.0,4.0,MI,N4,04
cst_id060516,2012-06-10 00:00:00,1984.0,2.0,1.0,9.0,2.0,1.0,MI,N4,03
cst_id062637,2012-11-29 00:00:00,1989.0,1.0,1.0,3.0,8.0,,MI,K1,05
cst_id046264,2009-06-16 00:00:00,1984.0,1.0,1.0,9.0,5.0,2.0,MI,M3,04
cst_id068556,2014-06-07 00:00:00,1990.0,1.0,2.0,4.0,7.0,2.0,MI,J2,02
cst_id046481,2009-06-29 00:00:00,1975.0,2.0,2.0,9.0,5.0,4.0,MI,L2,04
cst_id010901,1993-08-30 00:00:00,1966.0,2.0,2.0,4.0,7.0,6.0,SM,01,04
cst_id028633,2004-11-16 00:00:00,1979.0,2.0,1.0,7.0,5.0,3.0,MI,M2,04
cst_id038678,2007-10-01 00:00:00,1990.0,1.0,1.0,4.0,1.0,3.0,MI,J2,03
cst_id032101,2006-01-19 00:00:00,1981.0,2.0,1.0,7.0,4.0,7.0,MI,N3,04
cst_id010140,2000-04-12 00:00:00,1968.0,1.0,2.0,4.0,8.0,7.0,SM,01,01
cst_id001485,2000-10-26 00:00:00,1975.0,2.0,1.0,3.0,1.0,4.0,XS,01,04
cst_id067046,2014-01-22 00:00:00,1979.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id025884,2004-01-08 00:00:00,1986.0,2.0,1.0,3.0,5.0,,MI,M3,04
cst_id057674,2011-10-12 00:00:00,1990.0,2.0,1.0,9.0,5.0,,MI,M3,04
cst_id015817,1994-05-20 00:00:00,1966.0,1.0,,3.0,6.0,4.0,MI,L2,05
cst_id033562,2006-06-28 00:00:00,1980.0,1.0,1.0,4.0,6.0,7.0,PC,C5,05
cst_id037293,2007-05-22 00:00:00,1985.0,2.0,1.0,3.0,4.0,1.0,MI,N4,03
cst_id026148,2004-02-05 00:00:00,1981.0,2.0,3.0,4.0,4.0,,MI,J2,03
cst_id027233,2004-06-03 00:00:00,1988.0,1.0,1.0,1.0,5.0,3.0,MI,K1,04
cst_id008619,1992-08-21 00:00:00,1970.0,2.0,1.0,4.0,1.0,,LM,01,04
cst_id009613,1999-06-11 00:00:00,1968.0,1.0,1.0,9.0,5.0,,MI,L2,04
cst_id037390,2007-06-01 00:00:00,1987.0,2.0,1.0,4.0,4.0,7.0,XS,01,04
cst_id007290,1999-09-14 00:00:00,1968.0,2.0,1.0,4.0,1.0,,MI,M1,04
cst_id047301,2009-09-04 00:00:00,1992.0,1.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id010838,2000-05-18 00:00:00,1976.0,2.0,2.0,9.0,4.0,3.0,MI,N4,04
cst_id017018,2001-10-09 00:00:00,1981.0,1.0,1.0,3.0,4.0,4.0,MI,N4,04
cst_id015771,2001-03-30 00:00:00,1968.0,1.0,2.0,3.0,8.0,6.0,PC,C3,04
cst_id047356,2009-09-08 00:00:00,1985.0,1.0,1.0,9.0,5.0,,MI,M3,04
cst_id020660,2002-12-24 00:00:00,1966.0,1.0,1.0,4.0,7.0,,MI,K3,04
cst_id051249,2010-06-23 00:00:00,1980.0,1.0,1.0,9.0,6.0,,MI,K1,04
cst_id033344,2006-06-02 00:00:00,1978.0,1.0,1.0,3.0,4.0,,MI,M3,04
cst_id019773,2003-10-28 00:00:00,1959.0,1.0,2.0,4.0,10.0,,LM,01,04
cst_id031557,2005-11-11 00:00:00,1981.0,1.0,1.0,13.0,5.0,6.0,MI,K2,05
cst_id073486,2016-01-28 00:00:00,1988.0,1.0,2.0,9.0,4.0,3.0,MI,M3,03
cst_id049385,2010-02-18 00:00:00,1990.0,2.0,1.0,2.0,6.0,5.0,MI,K1,05
cst_id004993,1999-08-04 00:00:00,1957.0,1.0,2.0,9.0,7.0,,MI,K1,
cst_id037714,2007-07-04 00:00:00,1987.0,2.0,1.0,3.0,4.0,3.0,MI,M3,04
cst_id046643,2009-07-13 00:00:00,1980.0,2.0,1.0,3.0,4.0,4.0,MI,L2,04
cst_id033587,1996-07-02 00:00:00,1965.0,2.0,2.0,4.0,4.0,,MI,K3,  
cst_id011568,1999-05-28 00:00:00,1981.0,2.0,2.0,7.0,5.0,3.0,XS,01,02
cst_id020966,2003-01-22 00:00:00,1962.0,1.0,2.0,4.0,1.0,,SM,01,
cst_id033746,2006-07-16 00:00:00,1980.0,1.0,2.0,4.0,5.0,4.0,XS,01,04
cst_id017726,2002-01-11 00:00:00,1974.0,1.0,1.0,4.0,7.0,7.0,SM,01,04
cst_id058582,2012-01-12 00:00:00,1992.0,1.0,1.0,3.0,4.0,1.0,MI,L2,04
cst_id056913,2011-08-14 00:00:00,1977.0,2.0,1.0,4.0,5.0,3.0,MI,I1,04
cst_id000383,2000-08-01 00:00:00,1974.0,1.0,1.0,9.0,7.0,6.0,MI,K1,04
cst_id034111,2006-08-22 00:00:00,1976.0,2.0,1.0,4.0,4.0,,MI,N2,04
cst_id059500,2012-03-26 00:00:00,1990.0,1.0,1.0,3.0,4.0,5.0,MI,M3,04
cst_id008924,2001-02-24 00:00:00,1958.0,1.0,1.0,3.0,7.0,,MI,K1,04
cst_id060632,2012-06-18 00:00:00,1990.0,2.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id041051,2008-05-01 00:00:00,1985.0,2.0,1.0,9.0,5.0,2.0,MI,N4,04
cst_id049198,2010-02-02 00:00:00,1986.0,1.0,,9.0,4.0,3.0,MI,M3,04
cst_id010539,2001-01-26 00:00:00,1960.0,2.0,2.0,13.0,9.0,,PC,C8,05
cst_id013938,2001-01-31 00:00:00,1973.0,2.0,2.0,4.0,3.0,7.0,PC,B5,05
cst_id000766,1998-07-08 00:00:00,1966.0,2.0,2.0,1.0,1.0,4.0,MI,N4,05
cst_id017411,2001-12-06 00:00:00,1963.0,1.0,1.0,3.0,7.0,6.0,MI,K1,05
cst_id062604,2012-11-26 00:00:00,1981.0,2.0,1.0,3.0,4.0,,MI,N4,04
cst_id032495,2006-03-07 00:00:00,1984.0,2.0,1.0,3.0,4.0,,MI,N4,04
cst_id035500,2006-12-20 00:00:00,1979.0,1.0,1.0,7.0,7.0,,PC,C2,04
cst_id008573,2003-06-18 00:00:00,1967.0,2.0,1.0,3.0,5.0,7.0,MI,L2,04
cst_id022532,2003-05-17 00:00:00,1965.0,1.0,1.0,3.0,,,MI,M3,
cst_id059589,2012-03-30 00:00:00,1962.0,2.0,4.0,2.0,8.0,5.0,MI,K1,04
cst_id052098,2010-08-26 00:00:00,1988.0,2.0,1.0,3.0,4.0,2.0,MI,N4,04
cst_id038351,2007-08-28 00:00:00,1971.0,2.0,2.0,4.0,8.0,7.0,SM,01,01
cst_id007507,1995-01-25 00:00:00,1965.0,1.0,1.0,4.0,8.0,3.0,SM,01,04
cst_id060355,2012-05-28 00:00:00,1983.0,2.0,1.0,9.0,2.0,,MI,N4,04
cst_id029275,2005-02-10 00:00:00,1981.0,1.0,2.0,3.0,5.0,,TC,O5,02
cst_id070007,2014-11-14 00:00:00,1982.0,2.0,1.0,1.0,1.0,,MI,N4,04
cst_id029998,2005-05-09 00:00:00,1989.0,2.0,1.0,12.0,5.0,6.0,PC,D3,
cst_id020732,2002-12-27 00:00:00,1977.0,1.0,2.0,7.0,6.0,,MI,M2,04
cst_id065373,2013-07-26 00:00:00,1988.0,2.0,1.0,4.0,4.0,2.0,MI,J2,04
cst_id007236,2000-09-12 00:00:00,1980.0,1.0,2.0,4.0,4.0,2.0,MI,K3,04
cst_id056046,2011-06-10 00:00:00,1988.0,2.0,1.0,9.0,4.0,4.0,MI,L2,04
cst_id057407,2011-09-22 00:00:00,1977.0,2.0,1.0,3.0,5.0,4.0,MI,K1,04
cst_id014047,1991-01-01 00:00:00,1967.0,1.0,1.0,13.0,5.0,,MI,M3,04
cst_id033367,2006-06-04 00:00:00,1983.0,2.0,2.0,3.0,5.0,5.0,MI,N4,04
cst_id015032,2001-05-09 00:00:00,1980.0,1.0,1.0,8.0,8.0,7.0,MI,N5,03
cst_id067680,2014-03-23 00:00:00,1981.0,1.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id066328,2013-11-01 00:00:00,1988.0,2.0,1.0,3.0,5.0,3.0,MI,L2,04
cst_id041997,2008-07-01 00:00:00,1984.0,2.0,1.0,3.0,4.0,2.0,MI,N4,04
cst_id074344,2016-06-02 00:00:00,1983.0,1.0,1.0,3.0,6.0,,MI,K1,04
cst_id012802,1995-07-07 00:00:00,1977.0,1.0,2.0,9.0,8.0,2.0,MI,K1,04
cst_id004781,2001-05-18 00:00:00,1966.0,1.0,1.0,4.0,8.0,,MI,K3,04
cst_id051300,2010-06-26 00:00:00,1987.0,2.0,1.0,3.0,5.0,4.0,MI,M3,04
cst_id012279,2000-04-07 00:00:00,1959.0,1.0,,3.0,8.0,6.0,MI,K1,04
cst_id038684,2007-10-02 00:00:00,1979.0,2.0,2.0,9.0,4.0,1.0,MI,N4,02
cst_id025634,2003-12-12 00:00:00,1972.0,2.0,2.0,4.0,7.0,6.0,MI,M1,01
cst_id037711,2007-07-03 00:00:00,1985.0,1.0,1.0,12.0,5.0,5.0,MI,N1,04
cst_id047837,2009-10-17 00:00:00,1980.0,2.0,1.0,4.0,6.0,5.0,LM,01,04
cst_id021373,2003-03-06 00:00:00,1982.0,2.0,1.0,9.0,5.0,,MI,M3,04
cst_id067528,2014-03-10 00:00:00,1990.0,1.0,1.0,7.0,4.0,,MI,N3,04
cst_id012490,1996-06-03 00:00:00,1972.0,1.0,2.0,9.0,5.0,,MI,M3,04
cst_id012080,2001-05-14 00:00:00,1982.0,2.0,1.0,7.0,2.0,3.0,MI,L1,04
cst_id000454,2000-08-04 00:00:00,1976.0,2.0,3.0,9.0,8.0,,MI,I3,04
cst_id002231,2001-02-19 00:00:00,1968.0,1.0,2.0,9.0,3.0,,MI,N4,
cst_id065795,2013-09-08 00:00:00,1983.0,2.0,1.0,3.0,5.0,7.0,MI,M3,04
cst_id015741,2000-12-28 00:00:00,1972.0,2.0,2.0,1.0,8.0,7.0,MI,K1,05
cst_id013880,1999-11-15 00:00:00,1967.0,2.0,1.0,4.0,4.0,6.0,MI,M1,04
cst_id065800,2013-09-09 00:00:00,1995.0,1.0,1.0,4.0,8.0,7.0,MI,I1,02
cst_id027276,2004-06-08 00:00:00,1979.0,1.0,2.0,3.0,7.0,6.0,XS,01,05
cst_id013849,2001-01-10 00:00:00,1966.0,2.0,2.0,7.0,5.0,,MI,J3,02
cst_id045278,2009-03-26 00:00:00,1981.0,2.0,1.0,4.0,3.0,,MI,K3,05
cst_id041523,2008-06-02 00:00:00,1989.0,2.0,2.0,5.0,5.0,1.0,MI,N5,02
cst_id030518,2005-07-05 00:00:00,1983.0,2.0,1.0,3.0,1.0,,MI,M3,04
cst_id044254,2009-01-08 00:00:00,1986.0,1.0,1.0,3.0,8.0,7.0,MI,K1,05
cst_id005958,1999-06-25 00:00:00,1952.0,2.0,2.0,9.0,5.0,6.0,MI,K1,03
cst_id042464,2008-08-08 00:00:00,1975.0,2.0,4.0,4.0,5.0,,MI,K3,04
cst_id015286,1999-12-14 00:00:00,1973.0,2.0,1.0,4.0,1.0,,PC,D1,
cst_id057943,2011-11-12 00:00:00,1965.0,1.0,2.0,1.0,5.0,,MI,M3,03
cst_id047462,2009-09-16 00:00:00,1987.0,2.0,1.0,3.0,5.0,,MI,L2,05
cst_id029335,2005-02-21 00:00:00,1977.0,2.0,2.0,4.0,4.0,1.0,MI,N2,04
cst_id020407,2002-11-28 00:00:00,1972.0,1.0,2.0,2.0,6.0,6.0,MI,K1,04
cst_id001404,1999-08-17 00:00:00,1964.0,1.0,1.0,9.0,4.0,,MI,L2,04
cst_id017249,2001-11-09 00:00:00,1971.0,1.0,2.0,3.0,6.0,5.0,MI,K1,04
cst_id022940,2003-05-17 00:00:00,1971.0,1.0,1.0,1.0,5.0,5.0,MI,K1,05
cst_id046734,2009-07-20 00:00:00,1985.0,1.0,1.0,9.0,6.0,4.0,MI,L2,01
cst_id000229,1995-11-22 00:00:00,1973.0,2.0,2.0,4.0,9.0,6.0,SM,01,04
cst_id009280,1987-05-29 00:00:00,1945.0,1.0,2.0,4.0,9.0,6.0,SM,01,04
cst_id015877,1998-08-26 00:00:00,1972.0,2.0,1.0,3.0,1.0,,MI,K1,04
cst_id061411,2012-08-13 00:00:00,1981.0,2.0,4.0,3.0,7.0,3.0,MI,K1,05
cst_id043078,2008-09-26 00:00:00,1967.0,1.0,2.0,7.0,6.0,3.0,MI,J3,04
cst_id023224,1999-07-05 00:00:00,1972.0,2.0,1.0,3.0,5.0,,MI,M3,04
cst_id039239,2007-11-28 00:00:00,1973.0,2.0,1.0,9.0,1.0,7.0,XS,01,05
cst_id004092,2000-01-31 00:00:00,1960.0,1.0,2.0,4.0,10.0,6.0,XS,01,04
cst_id022650,2003-05-17 00:00:00,1960.0,1.0,1.0,4.0,8.0,7.0,MI,I1,04
cst_id033465,2006-06-16 00:00:00,1960.0,2.0,2.0,9.0,1.0,,TC,O5,04
cst_id026477,2004-03-15 00:00:00,1986.0,2.0,1.0,3.0,4.0,,MI,L2,04
cst_id040029,2008-02-11 00:00:00,1984.0,2.0,1.0,4.0,5.0,7.0,MI,G1,04
cst_id063642,2013-03-01 00:00:00,1981.0,1.0,1.0,13.0,4.0,,MI,N5,05
cst_id069879,2014-10-28 00:00:00,1991.0,2.0,1.0,9.0,5.0,6.0,MI,M3,04
cst_id033170,2006-05-17 00:00:00,1989.0,2.0,1.0,4.0,9.0,7.0,MI,I1,04
cst_id069028,2014-07-26 00:00:00,1991.0,2.0,1.0,3.0,5.0,5.0,MI,M3,04
cst_id052884,2010-10-19 00:00:00,1984.0,2.0,1.0,3.0,3.0,2.0,MI,N4,04
cst_id002930,2001-02-19 00:00:00,1959.0,1.0,2.0,9.0,4.0,,MI,M3,04
cst_id036533,2007-03-24 00:00:00,1978.0,2.0,1.0,1.0,7.0,6.0,MI,K1,04
cst_id039237,2007-11-28 00:00:00,1977.0,2.0,1.0,4.0,5.0,6.0,SM,01,05
cst_id057391,2011-09-21 00:00:00,1987.0,2.0,1.0,9.0,4.0,,MI,N4,04
cst_id041266,2008-05-15 00:00:00,1973.0,1.0,1.0,9.0,4.0,1.0,MI,N4,04
cst_id027596,2004-07-12 00:00:00,1973.0,1.0,1.0,3.0,7.0,4.0,MI,L2,04
cst_id036933,2007-04-20 00:00:00,1995.0,2.0,1.0,3.0,7.0,7.0,TC,O1,05
cst_id060706,2012-06-23 00:00:00,1985.0,2.0,1.0,3.0,5.0,3.0,MI,M3,04
cst_id021491,2003-03-18 00:00:00,1974.0,2.0,1.0,5.0,8.0,6.0,XS,01,04
cst_id022952,2003-05-17 00:00:00,1974.0,1.0,1.0,1.0,8.0,7.0,MI,K1,04
cst_id043068,2008-09-25 00:00:00,1984.0,1.0,2.0,9.0,2.0,3.0,MI,N4,03
cst_id023381,2001-08-07 00:00:00,1971.0,2.0,2.0,9.0,5.0,2.0,MI,L2,04
cst_id044898,2009-02-27 00:00:00,1986.0,2.0,1.0,3.0,2.0,3.0,MI,N4,03
cst_id035347,2006-12-01 00:00:00,1978.0,2.0,1.0,9.0,6.0,1.0,MI,K1,04
cst_id054429,2011-02-19 00:00:00,1983.0,2.0,1.0,3.0,5.0,3.0,MI,M3,02
cst_id047082,2009-08-18 00:00:00,1980.0,2.0,1.0,13.0,1.0,6.0,MI,I4,04
cst_id027203,2004-05-31 00:00:00,1983.0,1.0,1.0,7.0,9.0,2.0,MI,J3,04
cst_id025271,2003-10-31 00:00:00,1975.0,2.0,2.0,4.0,7.0,7.0,MI,I1,04
cst_id018541,2002-05-02 00:00:00,1974.0,2.0,2.0,3.0,4.0,,MI,N4,04
cst_id050138,2010-04-08 00:00:00,1989.0,2.0,1.0,3.0,4.0,1.0,MI,M3,02
cst_id042385,2008-07-31 00:00:00,1975.0,1.0,2.0,3.0,4.0,,MI,N4,04
cst_id019202,2002-07-11 00:00:00,1978.0,1.0,2.0,4.0,8.0,3.0,MI,J2,03
cst_id027475,2004-06-30 00:00:00,1969.0,2.0,2.0,1.0,7.0,5.0,MI,L2,05
cst_id034699,2006-10-06 00:00:00,1982.0,2.0,1.0,9.0,4.0,,MI,N4,04
cst_id041888,2008-06-27 00:00:00,1980.0,2.0,1.0,9.0,5.0,3.0,MI,M3,04
cst_id046865,2009-07-30 00:00:00,1990.0,2.0,1.0,3.0,5.0,3.0,MI,M3,04
cst_id019254,2002-07-16 00:00:00,1971.0,2.0,2.0,4.0,4.0,7.0,SM,01,05
cst_id021320,2003-03-03 00:00:00,1978.0,1.0,1.0,9.0,6.0,4.0,MI,K1,04
cst_id054565,2011-02-28 00:00:00,1991.0,2.0,1.0,9.0,5.0,,MI,N4,05
cst_id049726,2010-03-12 00:00:00,1983.0,1.0,1.0,4.0,1.0,7.0,PC,C5,04
cst_id045709,2009-05-06 00:00:00,1962.0,1.0,1.0,4.0,7.0,5.0,MI,J2,04
cst_id057653,2011-10-11 00:00:00,1982.0,1.0,1.0,4.0,4.0,1.0,MI,N2,03
cst_id040258,2008-02-27 00:00:00,1972.0,1.0,1.0,4.0,7.0,6.0,MI,K3,04
cst_id041220,2008-05-13 00:00:00,1980.0,1.0,1.0,4.0,5.0,7.0,SM,01,04
cst_id039348,2007-12-09 00:00:00,1981.0,1.0,2.0,3.0,7.0,,MI,L2,04
cst_id024796,2003-09-11 00:00:00,1974.0,1.0,1.0,9.0,6.0,4.0,MI,K1,04
cst_id009828,1994-07-15 00:00:00,1958.0,1.0,2.0,4.0,8.0,7.0,LM,01,03
cst_id031060,2005-09-07 00:00:00,1972.0,2.0,1.0,9.0,3.0,4.0,MI,N4,03
cst_id046659,2009-07-15 00:00:00,1954.0,2.0,1.0,1.0,1.0,5.0,MI,K1,05
cst_id013283,2000-10-26 00:00:00,1960.0,1.0,2.0,4.0,8.0,,PC,C5,04
cst_id034926,2006-10-24 00:00:00,1982.0,1.0,1.0,3.0,7.0,5.0,MI,K1,04
cst_id021499,2003-03-19 00:00:00,1982.0,2.0,1.0,7.0,9.0,7.0,XS,01,04
cst_id042424,2008-08-04 00:00:00,1986.0,2.0,2.0,3.0,6.0,,MI,L2,04
cst_id048792,2010-01-04 00:00:00,1990.0,1.0,1.0,3.0,5.0,,MI,M3,04
cst_id026724,2004-04-08 00:00:00,1970.0,1.0,1.0,4.0,9.0,7.0,PC,C5,04
cst_id004747,1996-07-15 00:00:00,1968.0,2.0,1.0,4.0,8.0,,MI,J2,04
cst_id035384,2006-12-06 00:00:00,1982.0,2.0,1.0,3.0,5.0,,MI,N4,04
cst_id014470,2001-01-05 00:00:00,1961.0,1.0,2.0,4.0,8.0,,SM,01,04
cst_id059142,2012-02-28 00:00:00,1985.0,2.0,1.0,9.0,4.0,1.0,MI,N4,04
cst_id060630,2012-06-18 00:00:00,1985.0,2.0,2.0,4.0,7.0,7.0,MI,J2,04
cst_id038284,2007-08-22 00:00:00,1971.0,1.0,2.0,3.0,1.0,6.0,MI,K1,05
cst_id061356,2012-08-07 00:00:00,1990.0,2.0,1.0,9.0,5.0,5.0,MI,L2,04
cst_id047567,2009-09-24 00:00:00,1986.0,2.0,1.0,3.0,6.0,,MI,K1,04
