u_id,cc_cst_no
cst_id005115,cc_cst_no046983
cst_id066116,cc_cst_no038117
cst_id074187,cc_cst_no053431
cst_id056830,cc_cst_no026893
cst_id022816,
cst_id076845,cc_cst_no076069
cst_id001593,cc_cst_no025833
cst_id028392,
cst_id050868,cc_cst_no069791
cst_id050868,cc_cst_no051046
cst_id059738,cc_cst_no043377
cst_id006145,cc_cst_no003767
cst_id069265,cc_cst_no069680
cst_id069265,cc_cst_no050788
cst_id008763,cc_cst_no025201
cst_id017201,cc_cst_no062975
cst_id064154,cc_cst_no038052
cst_id005680,cc_cst_no009557
cst_id030549,
cst_id007770,cc_cst_no071340
cst_id007770,cc_cst_no054856
cst_id004980,cc_cst_no014454
cst_id069968,cc_cst_no044359
cst_id011948,cc_cst_no037897
cst_id011948,cc_cst_no067437
cst_id034573,cc_cst_no020115
cst_id027100,cc_cst_no043696
cst_id009737,cc_cst_no004842
cst_id055576,cc_cst_no023980
cst_id021629,cc_cst_no026894
cst_id007152,cc_cst_no010249
cst_id073449,cc_cst_no052191
cst_id073449,cc_cst_no070230
cst_id009755,cc_cst_no000807
cst_id037688,cc_cst_no029890
cst_id013389,cc_cst_no014302
cst_id047171,cc_cst_no021999
cst_id066681,cc_cst_no044859
cst_id026945,cc_cst_no014742
cst_id039085,cc_cst_no016534
cst_id018025,cc_cst_no005184
cst_id049931,
cst_id007524,
cst_id047224,cc_cst_no016304
cst_id062689,cc_cst_no032950
cst_id028334,cc_cst_no019837
cst_id036813,cc_cst_no011386
cst_id005845,cc_cst_no003758
cst_id052205,cc_cst_no020210
cst_id054155,cc_cst_no059629
cst_id054155,cc_cst_no024211
cst_id067274,
cst_id054061,cc_cst_no032949
cst_id041510,cc_cst_no043573
cst_id019839,cc_cst_no007820
cst_id054247,cc_cst_no070985
cst_id054247,cc_cst_no054238
cst_id058359,cc_cst_no035794
cst_id001705,cc_cst_no017627
cst_id050518,cc_cst_no018901
cst_id067010,cc_cst_no047656
cst_id009820,cc_cst_no012977
cst_id016305,
cst_id022784,
cst_id055821,cc_cst_no028578
cst_id047777,cc_cst_no069728
cst_id047777,cc_cst_no021394
cst_id016062,cc_cst_no063785
cst_id016062,cc_cst_no014177
cst_id010223,cc_cst_no026158
cst_id007518,cc_cst_no075656
cst_id015152,cc_cst_no045057
cst_id049326,cc_cst_no046705
cst_id045491,cc_cst_no015906
cst_id025268,cc_cst_no007176
cst_id041803,cc_cst_no030405
cst_id041803,cc_cst_no062219
cst_id014350,
cst_id023755,cc_cst_no030544
cst_id023755,cc_cst_no062288
cst_id062567,
cst_id070779,
cst_id005306,cc_cst_no059461
cst_id005306,cc_cst_no004094
cst_id015652,cc_cst_no054752
cst_id000965,cc_cst_no005993
cst_id046095,cc_cst_no022921
cst_id007074,cc_cst_no008631
cst_id023721,cc_cst_no007406
cst_id066835,cc_cst_no075107
cst_id000011,cc_cst_no036441
cst_id000011,cc_cst_no065060
cst_id071633,cc_cst_no075868
cst_id029854,cc_cst_no013055
cst_id061324,cc_cst_no057263
cst_id071094,
cst_id054116,
cst_id003890,
cst_id043953,cc_cst_no060870
cst_id043953,cc_cst_no028217
cst_id013411,cc_cst_no011388
cst_id069218,
cst_id007896,
cst_id031811,cc_cst_no057650
cst_id037885,cc_cst_no050892
cst_id062592,cc_cst_no065617
cst_id062592,cc_cst_no037519
cst_id004858,cc_cst_no007825
cst_id065098,cc_cst_no071564
cst_id045346,
cst_id041817,cc_cst_no013294
cst_id002208,cc_cst_no004950
cst_id000553,cc_cst_no033734
cst_id073285,cc_cst_no051232
cst_id011410,cc_cst_no003168
cst_id025352,cc_cst_no027411
cst_id078537,
cst_id009871,cc_cst_no001430
cst_id001916,cc_cst_no012385
cst_id074074,cc_cst_no053751
cst_id003228,cc_cst_no017568
cst_id000069,cc_cst_no000655
cst_id067957,cc_cst_no051201
cst_id013810,cc_cst_no000680
cst_id066743,cc_cst_no048474
cst_id039270,cc_cst_no013531
cst_id030689,cc_cst_no028274
cst_id024954,cc_cst_no013542
cst_id024954,cc_cst_no058088
cst_id026897,cc_cst_no051257
cst_id033957,cc_cst_no065359
cst_id033957,cc_cst_no037029
cst_id015039,
cst_id062330,cc_cst_no032529
cst_id001077,
cst_id043153,cc_cst_no025185
cst_id055449,cc_cst_no023889
cst_id020720,cc_cst_no002103
cst_id050312,cc_cst_no018778
cst_id061212,cc_cst_no030622
cst_id045086,cc_cst_no024278
cst_id059005,cc_cst_no073167
cst_id017975,cc_cst_no053621
cst_id017975,cc_cst_no070537
cst_id008941,cc_cst_no026253
cst_id008941,cc_cst_no060407
cst_id015079,cc_cst_no017346
cst_id055483,cc_cst_no060271
cst_id055483,cc_cst_no025917
cst_id066772,
cst_id051174,cc_cst_no032971
cst_id021792,cc_cst_no022061
cst_id005475,cc_cst_no016001
cst_id043934,cc_cst_no027199
cst_id066862,cc_cst_no042538
cst_id032896,cc_cst_no036481
cst_id032896,cc_cst_no065074
cst_id003452,cc_cst_no009330
cst_id035868,cc_cst_no036216
cst_id064380,cc_cst_no035345
cst_id025693,cc_cst_no019869
cst_id051276,cc_cst_no019364
cst_id035441,cc_cst_no010721
cst_id022959,cc_cst_no045973
cst_id028058,cc_cst_no055594
cst_id038076,cc_cst_no017918
cst_id034855,cc_cst_no009756
cst_id020331,cc_cst_no010591
cst_id011293,cc_cst_no002416
cst_id007901,cc_cst_no018662
cst_id028073,cc_cst_no007966
cst_id071499,cc_cst_no051759
cst_id020766,cc_cst_no029236
cst_id020766,cc_cst_no072309
cst_id049302,cc_cst_no036250
cst_id025730,cc_cst_no039017
cst_id028191,cc_cst_no008986
cst_id003916,cc_cst_no002321
cst_id013837,cc_cst_no019355
cst_id015067,cc_cst_no021650
cst_id039420,cc_cst_no033175
cst_id034928,
cst_id042472,cc_cst_no024133
cst_id004780,cc_cst_no006903
cst_id049458,cc_cst_no073025
cst_id049458,cc_cst_no056489
cst_id066362,cc_cst_no052996
cst_id002933,cc_cst_no026070
cst_id041960,cc_cst_no013336
cst_id017927,cc_cst_no017757
cst_id056155,cc_cst_no024702
cst_id034204,cc_cst_no072462
cst_id009692,cc_cst_no054845
cst_id067729,cc_cst_no040687
cst_id055092,cc_cst_no062220
cst_id055092,cc_cst_no030411
cst_id042850,cc_cst_no035879
cst_id049293,cc_cst_no018113
cst_id001354,cc_cst_no021955
cst_id031109,cc_cst_no017427
cst_id037751,cc_cst_no021908
cst_id031325,
cst_id023771,cc_cst_no007302
cst_id031798,cc_cst_no035322
cst_id044745,cc_cst_no073131
cst_id044745,cc_cst_no056763
cst_id034623,cc_cst_no000530
cst_id058017,cc_cst_no057188
cst_id058017,cc_cst_no073980
cst_id048743,cc_cst_no019192
cst_id008810,cc_cst_no012747
cst_id044218,cc_cst_no025103
cst_id015797,cc_cst_no036844
cst_id053739,cc_cst_no022176
cst_id053739,cc_cst_no069043
cst_id006026,cc_cst_no011469
cst_id003657,cc_cst_no005703
cst_id003206,cc_cst_no019495
cst_id003206,cc_cst_no059151
cst_id035279,cc_cst_no059368
cst_id035279,cc_cst_no014175
cst_id061466,cc_cst_no030925
cst_id007198,cc_cst_no039286
cst_id031846,
cst_id027258,cc_cst_no008540
cst_id005695,
cst_id019431,cc_cst_no034923
cst_id004273,cc_cst_no025164
cst_id024012,cc_cst_no007440
cst_id000063,cc_cst_no000546
cst_id070493,cc_cst_no044666
cst_id069933,cc_cst_no050553
cst_id036672,cc_cst_no027374
cst_id076342,cc_cst_no073090
cst_id060771,cc_cst_no030003
cst_id032739,cc_cst_no012885
cst_id030652,cc_cst_no060660
cst_id029151,cc_cst_no009692
cst_id029151,cc_cst_no059102
cst_id046707,cc_cst_no041181
cst_id046707,cc_cst_no066830
cst_id047588,cc_cst_no057019
cst_id047588,cc_cst_no073658
cst_id027381,cc_cst_no019481
cst_id072701,
cst_id014837,
cst_id070323,
cst_id016443,cc_cst_no028289
cst_id020392,
cst_id076413,cc_cst_no071915
cst_id061868,cc_cst_no031572
cst_id061868,cc_cst_no070004
cst_id015376,cc_cst_no001036
cst_id075779,
cst_id038056,cc_cst_no023609
cst_id032200,
cst_id004857,cc_cst_no015741
cst_id016052,cc_cst_no000704
cst_id019761,cc_cst_no017765
cst_id022290,cc_cst_no001841
cst_id003207,cc_cst_no029115
cst_id058260,cc_cst_no048092
cst_id022323,cc_cst_no050837
cst_id014897,cc_cst_no028005
cst_id073239,
cst_id004543,cc_cst_no005207
cst_id048387,cc_cst_no041028
cst_id024036,cc_cst_no018442
cst_id037577,
cst_id024207,cc_cst_no014390
cst_id008411,cc_cst_no005995
cst_id023199,cc_cst_no005935
cst_id008986,cc_cst_no069245
cst_id008986,cc_cst_no045515
cst_id020453,cc_cst_no017966
cst_id011233,cc_cst_no018207
cst_id039394,
cst_id001052,cc_cst_no024829
cst_id001475,cc_cst_no006975
cst_id028767,cc_cst_no025159
cst_id025070,cc_cst_no007121
cst_id054360,
cst_id052604,cc_cst_no062680
cst_id052604,cc_cst_no020733
cst_id015068,cc_cst_no020290
cst_id074145,cc_cst_no053153
cst_id019130,cc_cst_no036831
cst_id064137,cc_cst_no067088
cst_id064137,cc_cst_no038917
cst_id023888,cc_cst_no007418
cst_id052129,cc_cst_no041467
cst_id004003,cc_cst_no000116
cst_id015623,cc_cst_no004154
cst_id003168,
cst_id048265,cc_cst_no046747
cst_id048265,cc_cst_no068591
cst_id004928,cc_cst_no009287
cst_id034975,cc_cst_no052288
cst_id028466,cc_cst_no008196
cst_id017179,cc_cst_no021988
cst_id013763,cc_cst_no001495
cst_id049823,cc_cst_no021143
cst_id049823,cc_cst_no059428
cst_id064299,cc_cst_no035740
cst_id030870,cc_cst_no014343
cst_id029758,cc_cst_no020852
cst_id023130,cc_cst_no005701
cst_id023130,cc_cst_no066609
cst_id009388,cc_cst_no060009
cst_id009388,cc_cst_no025704
cst_id075454,cc_cst_no075049
cst_id001989,cc_cst_no013082
cst_id012791,cc_cst_no024625
cst_id025592,
cst_id059464,cc_cst_no033258
cst_id062981,cc_cst_no040029
cst_id019053,cc_cst_no017232
cst_id046400,cc_cst_no016292
cst_id071767,cc_cst_no068633
cst_id039777,cc_cst_no063543
cst_id011104,cc_cst_no065515
cst_id011104,cc_cst_no018095
cst_id000473,cc_cst_no000761
cst_id035432,cc_cst_no040533
cst_id035432,cc_cst_no066586
cst_id066839,cc_cst_no046988
cst_id036141,cc_cst_no011026
cst_id004291,cc_cst_no014016
cst_id015183,
cst_id054007,
cst_id047922,cc_cst_no053118
cst_id043380,cc_cst_no019230
cst_id022732,cc_cst_no003861
cst_id014401,cc_cst_no033901
cst_id025488,cc_cst_no011558
cst_id017733,cc_cst_no001641
cst_id008798,cc_cst_no021930
cst_id027721,cc_cst_no048723
cst_id054284,cc_cst_no049300
cst_id058021,cc_cst_no060679
cst_id055896,cc_cst_no051819
cst_id070690,cc_cst_no054924
cst_id070690,cc_cst_no071571
cst_id070114,
cst_id051995,cc_cst_no057790
cst_id051995,cc_cst_no075414
cst_id035232,cc_cst_no011216
cst_id024261,
cst_id024960,cc_cst_no038404
cst_id008267,cc_cst_no021829
cst_id001600,cc_cst_no000589
cst_id009730,cc_cst_no005941
cst_id009730,cc_cst_no070581
cst_id020218,cc_cst_no022707
cst_id059912,
cst_id038211,cc_cst_no022248
cst_id002350,
cst_id057507,
cst_id072739,
cst_id008036,cc_cst_no054719
cst_id049820,cc_cst_no021144
cst_id018593,cc_cst_no064194
cst_id018593,cc_cst_no034630
cst_id002991,cc_cst_no028314
cst_id010395,cc_cst_no003089
cst_id052263,
cst_id052677,cc_cst_no020814
cst_id052042,
cst_id054543,cc_cst_no024054
cst_id017038,cc_cst_no029946
cst_id022450,cc_cst_no002829
cst_id020652,cc_cst_no001213
cst_id015907,cc_cst_no025265
cst_id005558,cc_cst_no030002
cst_id075672,
cst_id023687,cc_cst_no058571
cst_id023687,cc_cst_no011585
cst_id052859,cc_cst_no038080
cst_id034137,cc_cst_no019203
cst_id050122,cc_cst_no018744
cst_id048472,
cst_id019942,cc_cst_no021459
cst_id009210,cc_cst_no019071
cst_id011710,cc_cst_no020278
cst_id001869,cc_cst_no019505
cst_id011941,cc_cst_no007103
cst_id004592,cc_cst_no001805
cst_id032653,cc_cst_no023156
cst_id042681,cc_cst_no013678
cst_id040093,cc_cst_no016878
cst_id040093,cc_cst_no065109
cst_id030617,
cst_id011635,cc_cst_no011841
cst_id000498,cc_cst_no070589
cst_id065042,cc_cst_no037491
cst_id005194,cc_cst_no008140
cst_id058553,
cst_id051644,cc_cst_no019658
cst_id078368,
cst_id043640,
cst_id056707,cc_cst_no043354
cst_id056707,cc_cst_no063194
cst_id022134,cc_cst_no021236
cst_id010705,cc_cst_no011173
cst_id077154,cc_cst_no074289
cst_id011006,cc_cst_no059282
cst_id011006,cc_cst_no001832
cst_id053379,cc_cst_no021678
cst_id049104,
cst_id049204,cc_cst_no063141
cst_id016698,cc_cst_no022021
cst_id067836,cc_cst_no040842
cst_id067836,cc_cst_no066710
cst_id010963,cc_cst_no004376
cst_id057031,cc_cst_no035637
cst_id057031,cc_cst_no069847
cst_id014539,cc_cst_no000185
cst_id015224,cc_cst_no021209
cst_id017429,cc_cst_no013373
cst_id052590,cc_cst_no020714
cst_id063487,cc_cst_no039203
cst_id063487,cc_cst_no066228
cst_id050180,
cst_id044106,cc_cst_no014414
cst_id040308,cc_cst_no028790
cst_id022577,cc_cst_no012407
cst_id029300,cc_cst_no036803
cst_id021874,cc_cst_no058174
cst_id021874,cc_cst_no027252
cst_id051107,cc_cst_no069068
cst_id051107,cc_cst_no049163
cst_id028265,cc_cst_no017508
cst_id059178,cc_cst_no028132
cst_id073171,cc_cst_no051931
cst_id066767,cc_cst_no049790
cst_id031601,
cst_id041554,cc_cst_no075268
cst_id035780,cc_cst_no023451
cst_id035780,cc_cst_no066558
cst_id016073,cc_cst_no011370
cst_id025760,cc_cst_no064128
cst_id025760,cc_cst_no024807
cst_id000571,cc_cst_no002770
cst_id023032,cc_cst_no017205
cst_id034639,cc_cst_no057530
cst_id034639,cc_cst_no073872
cst_id034200,cc_cst_no010767
cst_id023897,cc_cst_no009845
cst_id017832,
cst_id008697,cc_cst_no014826
cst_id014868,cc_cst_no005116
cst_id003430,cc_cst_no003552
cst_id024394,cc_cst_no040907
cst_id044132,cc_cst_no052440
cst_id008562,cc_cst_no023056
cst_id020686,cc_cst_no026267
cst_id071075,cc_cst_no074481
cst_id071075,cc_cst_no057507
cst_id072578,cc_cst_no072055
cst_id072578,cc_cst_no055527
cst_id023148,cc_cst_no005747
cst_id031403,cc_cst_no035269
cst_id022896,cc_cst_no004516
cst_id011994,cc_cst_no004929
cst_id059832,cc_cst_no028916
cst_id043689,cc_cst_no072777
cst_id034960,cc_cst_no010504
cst_id071113,cc_cst_no046602
cst_id005472,cc_cst_no000080
cst_id004281,cc_cst_no000726
cst_id071333,
cst_id009610,cc_cst_no008045
cst_id022299,cc_cst_no001906
cst_id064236,cc_cst_no035328
cst_id053626,
cst_id044854,cc_cst_no032701
cst_id044854,cc_cst_no060014
cst_id025359,cc_cst_no049284
cst_id013393,
cst_id016268,cc_cst_no006741
cst_id025825,cc_cst_no017497
cst_id006672,cc_cst_no026293
cst_id042197,cc_cst_no035386
cst_id058023,cc_cst_no061284
cst_id058023,cc_cst_no030857
cst_id066804,cc_cst_no039226
cst_id055880,cc_cst_no066307
cst_id055880,cc_cst_no039566
cst_id040135,cc_cst_no019092
cst_id024774,cc_cst_no030518
cst_id024774,cc_cst_no065632
cst_id001318,cc_cst_no014289
cst_id050243,cc_cst_no023820
cst_id062971,cc_cst_no044446
cst_id069966,cc_cst_no043937
cst_id065485,cc_cst_no040976
cst_id065485,cc_cst_no066759
cst_id014097,
cst_id003209,cc_cst_no001487
cst_id034219,
cst_id048660,cc_cst_no029823
cst_id043027,cc_cst_no028636
cst_id034781,cc_cst_no058783
cst_id034781,cc_cst_no001442
cst_id009731,cc_cst_no012994
cst_id010959,cc_cst_no035327
cst_id072838,cc_cst_no052618
cst_id049312,cc_cst_no018119
cst_id012861,cc_cst_no008258
cst_id073507,cc_cst_no052085
cst_id019618,cc_cst_no010768
cst_id015080,cc_cst_no032952
cst_id015371,cc_cst_no009919
cst_id058050,cc_cst_no030280
cst_id016113,cc_cst_no029465
cst_id016113,cc_cst_no067607
cst_id017189,cc_cst_no038239
cst_id051446,
cst_id073165,
cst_id050090,
cst_id018536,cc_cst_no007811
cst_id006074,cc_cst_no030528
cst_id005965,cc_cst_no009630
cst_id034425,
cst_id008385,cc_cst_no061560
cst_id008385,cc_cst_no029089
cst_id033400,cc_cst_no054900
cst_id031730,cc_cst_no008855
cst_id023024,cc_cst_no005118
cst_id037613,
cst_id039340,cc_cst_no014967
cst_id061379,cc_cst_no044915
cst_id022207,cc_cst_no001254
cst_id045974,cc_cst_no043483
cst_id003446,cc_cst_no001124
cst_id029899,
cst_id004999,cc_cst_no014925
cst_id027129,
cst_id016807,cc_cst_no044304
cst_id016807,cc_cst_no069377
cst_id000836,
cst_id025702,cc_cst_no011329
cst_id026481,cc_cst_no029867
cst_id020633,
cst_id056898,
cst_id010935,cc_cst_no028221
cst_id036171,cc_cst_no037993
cst_id036171,cc_cst_no065568
cst_id021917,cc_cst_no019189
cst_id025483,cc_cst_no019260
cst_id002672,cc_cst_no038011
cst_id002672,cc_cst_no067381
cst_id016389,cc_cst_no016189
cst_id016615,cc_cst_no048136
cst_id016615,cc_cst_no064668
cst_id015820,cc_cst_no002717
cst_id060144,cc_cst_no050317
cst_id003725,cc_cst_no022571
cst_id040631,cc_cst_no071113
cst_id040631,cc_cst_no054618
cst_id027022,
cst_id003210,cc_cst_no023764
cst_id039216,cc_cst_no029283
cst_id050847,cc_cst_no050427
cst_id028012,cc_cst_no016486
cst_id043095,cc_cst_no014876
cst_id020156,cc_cst_no000644
cst_id028880,cc_cst_no061115
cst_id028880,cc_cst_no008132
cst_id043147,
cst_id013213,cc_cst_no042625
cst_id062586,
cst_id049199,cc_cst_no029655
cst_id049199,cc_cst_no061860
cst_id001795,cc_cst_no005244
cst_id003611,cc_cst_no002451
cst_id030723,cc_cst_no052557
cst_id045164,cc_cst_no054025
cst_id008805,cc_cst_no029873
cst_id008805,cc_cst_no058164
cst_id063721,cc_cst_no044578
cst_id038232,cc_cst_no044229
cst_id038232,cc_cst_no067924
cst_id024324,cc_cst_no025750
cst_id014893,cc_cst_no007081
cst_id056017,cc_cst_no036179
cst_id042372,cc_cst_no014569
cst_id000026,
cst_id066432,cc_cst_no049316
cst_id037208,cc_cst_no036335
cst_id037208,cc_cst_no065046
cst_id045113,
cst_id013954,cc_cst_no025659
cst_id018645,cc_cst_no021592
cst_id044384,cc_cst_no027922
cst_id062579,cc_cst_no032742
cst_id073075,cc_cst_no053168
cst_id008712,
cst_id031314,cc_cst_no039173
cst_id034894,
cst_id063567,
cst_id021610,cc_cst_no002708
cst_id022488,cc_cst_no002973
cst_id038058,
cst_id029778,cc_cst_no048678
cst_id041873,
cst_id077130,cc_cst_no070668
cst_id077130,cc_cst_no053973
cst_id002379,cc_cst_no014597
cst_id013762,cc_cst_no027343
cst_id062578,cc_cst_no032743
cst_id042271,cc_cst_no053235
cst_id003596,
cst_id017240,cc_cst_no060858
cst_id017240,cc_cst_no029676
cst_id035190,cc_cst_no022869
cst_id019978,cc_cst_no022328
cst_id008418,cc_cst_no008763
cst_id022281,cc_cst_no001780
cst_id043157,cc_cst_no063698
cst_id010100,cc_cst_no036229
cst_id015064,
cst_id043793,cc_cst_no022327
cst_id043793,cc_cst_no059286
cst_id012886,cc_cst_no063382
cst_id012886,cc_cst_no032379
cst_id020445,cc_cst_no007666
cst_id070333,cc_cst_no047227
cst_id004562,
cst_id075447,
cst_id053796,
cst_id004558,cc_cst_no018541
cst_id013476,cc_cst_no056288
cst_id013476,cc_cst_no072768
cst_id049355,
cst_id058831,cc_cst_no043780
cst_id058831,cc_cst_no072588
cst_id000644,cc_cst_no013466
cst_id056326,cc_cst_no054183
cst_id056326,cc_cst_no072965
cst_id065783,cc_cst_no039955
cst_id060861,cc_cst_no054975
cst_id060861,cc_cst_no071441
cst_id002746,cc_cst_no017597
cst_id015356,cc_cst_no021346
cst_id068502,cc_cst_no050394
cst_id047749,cc_cst_no057487
cst_id047749,cc_cst_no074431
cst_id034947,cc_cst_no017263
cst_id034947,cc_cst_no058488
cst_id046594,cc_cst_no061768
cst_id045695,cc_cst_no015273
cst_id045865,cc_cst_no065869
cst_id045865,cc_cst_no029056
cst_id047347,cc_cst_no053442
cst_id047347,cc_cst_no070521
cst_id076266,cc_cst_no074720
cst_id040118,cc_cst_no015321
cst_id049864,cc_cst_no074247
cst_id049864,cc_cst_no057351
cst_id004499,
cst_id043951,
cst_id066750,cc_cst_no039125
cst_id047835,
cst_id023713,cc_cst_no007399
cst_id018075,cc_cst_no075703
cst_id013385,
cst_id036552,cc_cst_no040494
cst_id036552,cc_cst_no075040
cst_id013422,cc_cst_no003839
cst_id030629,cc_cst_no048128
cst_id059590,cc_cst_no028629
cst_id059590,cc_cst_no062025
cst_id068565,cc_cst_no049422
cst_id062915,
cst_id015472,cc_cst_no004960
cst_id026136,cc_cst_no019486
cst_id000572,cc_cst_no041836
cst_id056855,cc_cst_no041163
cst_id065359,cc_cst_no075716
cst_id006608,cc_cst_no003445
cst_id068014,cc_cst_no075569
cst_id049729,cc_cst_no041270
cst_id049729,cc_cst_no067981
cst_id000110,
cst_id041291,cc_cst_no013066
cst_id014757,cc_cst_no002016
cst_id078066,
cst_id036509,cc_cst_no011230
cst_id031252,cc_cst_no046649
cst_id030108,cc_cst_no071334
cst_id001392,cc_cst_no011680
cst_id076753,cc_cst_no075964
cst_id049982,cc_cst_no073909
cst_id001707,cc_cst_no040592
cst_id029964,cc_cst_no074736
cst_id068016,
cst_id016598,cc_cst_no008124
cst_id021986,cc_cst_no018375
cst_id003785,cc_cst_no005310
cst_id029400,cc_cst_no071660
cst_id029400,cc_cst_no037380
cst_id048759,cc_cst_no033245
cst_id048759,cc_cst_no063752
cst_id033446,cc_cst_no009815
cst_id053504,cc_cst_no064922
cst_id053504,cc_cst_no036110
cst_id047305,cc_cst_no023568
cst_id050106,cc_cst_no018647
cst_id001298,cc_cst_no032058
cst_id039686,cc_cst_no014045
cst_id049583,cc_cst_no022241
cst_id030804,cc_cst_no030664
cst_id039487,cc_cst_no017601
cst_id074637,cc_cst_no075483
cst_id009347,cc_cst_no007278
cst_id006915,cc_cst_no001861
cst_id062307,cc_cst_no032317
cst_id001243,cc_cst_no002951
cst_id069792,cc_cst_no050248
cst_id043051,cc_cst_no029571
cst_id065644,cc_cst_no072162
cst_id019866,cc_cst_no025726
cst_id018757,cc_cst_no073755
cst_id018757,cc_cst_no054260
cst_id060112,cc_cst_no034497
cst_id060112,cc_cst_no071655
cst_id002969,cc_cst_no021925
cst_id063892,cc_cst_no038477
cst_id054898,cc_cst_no047660
cst_id048548,cc_cst_no057557
cst_id004911,cc_cst_no052798
cst_id041132,cc_cst_no060254
cst_id052778,cc_cst_no063274
cst_id052778,cc_cst_no032452
cst_id040001,cc_cst_no033688
cst_id047853,cc_cst_no027084
cst_id027131,
cst_id007478,cc_cst_no014484
cst_id054157,cc_cst_no031659
cst_id017928,cc_cst_no015868
cst_id031790,cc_cst_no045452
cst_id077155,
cst_id031493,cc_cst_no008779
cst_id044560,
cst_id008587,cc_cst_no014292
cst_id015675,cc_cst_no021565
cst_id006707,cc_cst_no029636
cst_id015920,cc_cst_no021460
cst_id047318,cc_cst_no072606
cst_id056425,
cst_id072123,cc_cst_no052545
cst_id031751,cc_cst_no017448
cst_id047976,cc_cst_no053385
cst_id038501,cc_cst_no057442
cst_id038501,cc_cst_no074345
cst_id042240,
cst_id047529,cc_cst_no031267
cst_id028350,cc_cst_no042386
cst_id038903,
cst_id027856,cc_cst_no063661
cst_id027856,cc_cst_no007943
cst_id055030,cc_cst_no075984
cst_id037722,cc_cst_no075623
cst_id023248,cc_cst_no006053
cst_id003947,cc_cst_no025847
cst_id056466,cc_cst_no073068
cst_id056466,cc_cst_no056545
cst_id015926,cc_cst_no021748
cst_id047921,cc_cst_no026356
cst_id026401,cc_cst_no020993
cst_id043224,cc_cst_no041593
cst_id043224,cc_cst_no067970
cst_id055746,
cst_id030940,
cst_id055719,cc_cst_no024117
cst_id044392,cc_cst_no014627
cst_id043190,cc_cst_no054628
cst_id043190,cc_cst_no071149
cst_id001304,cc_cst_no001102
cst_id003734,cc_cst_no001588
cst_id046742,cc_cst_no033830
cst_id011441,cc_cst_no003571
